name_eng,url
Hong-Cheol Bae,https://www.baseball-reference.com/register/player.fcgi?id=bae---000hon
Jae-myeong Chang,https://www.baseball-reference.com/register/player.fcgi?id=chang-001jae
Tyrone Horne,https://www.baseball-reference.com/register/player.fcgi?id=horne-001rog
Won-bae Jeong,https://www.baseball-reference.com/register/player.fcgi?id=jeong-001won
Byeong-gyu Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--000bye
Chung-min Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000chu
Jong-heon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---009jon
Sang-ho Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000san
Seon-seop Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---004seo
Sung Rae Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---037seo
Min-ho Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---001min
Hensley Meulens,https://www.baseball-reference.com/register/player.fcgi?id=meulen001hen
Jeong-hyeon Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---004jeo
Jin-seok Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---001jin
Jae Yong Park,https://www.baseball-reference.com/register/player.fcgi?id=pak---003jae
Harvey Pulliam,https://www.baseball-reference.com/register/player.fcgi?id=pullia001har
Edgar Cáceres,https://www.baseball-reference.com/register/player.fcgi?id=cacere001edg
Gil-yong Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--000gil
Jeong-gyu Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000jeo
Yun-il Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000yun
Jae-man Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---010jae
In Soo Baek,https://www.baseball-reference.com/register/player.fcgi?id=paek--002in-
Stoney Briggs,https://www.baseball-reference.com/register/player.fcgi?id=briggs003wil
Seung-jun Chi,https://www.baseball-reference.com/register/player.fcgi?id=chi---000seu
Nam-gi Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---000nam
O-seong Kwon,https://www.baseball-reference.com/register/player.fcgi?id=kwon--000o-s
U-hyeok Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000u-h
Ki-Joong Ryu,https://www.baseball-reference.com/register/player.fcgi?id=ryu---000ki-
Tracy Sanders,https://www.baseball-reference.com/register/player.fcgi?id=sander001tra
Ho-won Chou,https://www.baseball-reference.com/register/player.fcgi?id=chou--000ho-
Gyeong-hun Jeong,https://www.baseball-reference.com/register/player.fcgi?id=jeong-000gye
O-yeong Kwon,https://www.baseball-reference.com/register/player.fcgi?id=kwon--000o-y
Chang-sik Lim,https://www.baseball-reference.com/register/player.fcgi?id=lim---006cha
Ju-sang Oh,https://www.baseball-reference.com/register/player.fcgi?id=oh----000ju-
Tae-sun Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---000tae
Sung Ki Park,https://www.baseball-reference.com/register/player.fcgi?id=pak---004seo
Brent Bowers,https://www.baseball-reference.com/register/player.fcgi?id=bowers001bre
George Canale,https://www.baseball-reference.com/register/player.fcgi?id=canale001geo
Ik-jae Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000ik-
Jeong-hun Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---003jeo
Eddie Pearson,https://www.baseball-reference.com/register/player.fcgi?id=pearso001edd
Hyeon Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---001hye
Kevin Dattola,https://www.baseball-reference.com/register/player.fcgi?id=dattol002kev
Junior Félix,https://www.baseball-reference.com/register/player.fcgi?id=felix-001jun
Gi-beom Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---007gi-
Jeong-Kil Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---011jeo
No-sik Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---000no-
Gyu-cheol Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---000gyu
Mike Guilfoyle,https://www.baseball-reference.com/register/player.fcgi?id=guilfo001mic
In-seok Jeong,https://www.baseball-reference.com/register/player.fcgi?id=jeong-001in-
Jeong-yeol Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---008jeo
Dong-il Son,https://www.baseball-reference.com/register/player.fcgi?id=son---000don
Joon Sung,https://www.baseball-reference.com/register/player.fcgi?id=song--000jun
Billy Hall,https://www.baseball-reference.com/register/player.fcgi?id=hall--004wil
Hoe-seon Jeong,https://www.baseball-reference.com/register/player.fcgi?id=jeong-000hoe
Whoi Yul Jeong,https://www.baseball-reference.com/register/player.fcgi?id=jeong-001hoe
Byeong-hun Kam,https://www.baseball-reference.com/register/player.fcgi?id=kam---000bye
Gwang-hyeon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000gwa
Gyu-dae Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---000gyu
Joong Il Ryu,https://www.baseball-reference.com/register/player.fcgi?id=ryu---000jun
Mike Anderson,https://www.baseball-reference.com/register/player.fcgi?id=anders005mic
Jeong-hwan Chou,https://www.baseball-reference.com/register/player.fcgi?id=chou--000jeo
Seung-min Chou,https://www.baseball-reference.com/register/player.fcgi?id=chou--000seu
Myeong-Soo Chung,https://www.baseball-reference.com/register/player.fcgi?id=chung-000mye
Gap-jung Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000gap
Gyeong-jin Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---017gye
Kwang Lim Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---005gwa
Yu-jin Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---004yu-
Hyeong-uk Ko,https://www.baseball-reference.com/register/player.fcgi?id=ko----000hye
Byeong-soo Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---001bye
Geun-yeop Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000geu
Yeon-soo Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---006yeo
Chung-won Oh,https://www.baseball-reference.com/register/player.fcgi?id=oh----002chu
Chang-hyeon Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---001cha
Gyeong-ho Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---000gye
Bong-cheol Tong,https://www.baseball-reference.com/register/player.fcgi?id=tong--000bon
Jake Viano,https://www.baseball-reference.com/register/player.fcgi?id=viano-001jac
Hyung Bae Yun,https://www.baseball-reference.com/register/player.fcgi?id=yun---004hye
Hyi-chang Chou,https://www.baseball-reference.com/register/player.fcgi?id=chou--000hyi
Shawn Hare,https://www.baseball-reference.com/register/player.fcgi?id=hare--001sha
Hyeong-seong Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---007hye
Jae-deok Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---003jae
Sang-jin Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---005san
Gyeong-bok Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---001gye
Jae-beol Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---001jae
Soo-hwan Pang,https://www.baseball-reference.com/register/player.fcgi?id=pang--000soo
Mike Busch,https://www.baseball-reference.com/register/player.fcgi?id=busch-001mic
Joel Chimelis,https://www.baseball-reference.com/register/player.fcgi?id=chimel001joe
Yeong-hwan Jeong,https://www.baseball-reference.com/register/player.fcgi?id=jeong-001yeo
Ki Chang Jung,https://www.baseball-reference.com/register/player.fcgi?id=jeong-000gi-
Gi-seong Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---005gi-
Min-tae Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---012min
Gi-seong Ko,https://www.baseball-reference.com/register/player.fcgi?id=ko----000gi-
Yong-u Kong,https://www.baseball-reference.com/register/player.fcgi?id=kong--000yon
Jong Woon Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---013jon
Jin-soo Shin,https://www.baseball-reference.com/register/player.fcgi?id=shin--002jin
Scott Coolbaugh,https://www.baseball-reference.com/register/player.fcgi?id=coolba001sco
Yu-sin Ho,https://www.baseball-reference.com/register/player.fcgi?id=ho----001yu-
In-ho Jeong,https://www.baseball-reference.com/register/player.fcgi?id=jeong-000in-
Ho-Bong Ko,https://www.baseball-reference.com/register/player.fcgi?id=ko----000ho-
Joe Strong,https://www.baseball-reference.com/register/player.fcgi?id=strong001jos
Tae-won Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---018tae
Jun-yong Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---004jun
Won-gi Min,https://www.baseball-reference.com/register/player.fcgi?id=min---000won
Jun Tae Park,https://www.baseball-reference.com/register/player.fcgi?id=pak---000jun
Doug Brady,https://www.baseball-reference.com/register/player.fcgi?id=brady-001ste
Yi-hyeon Hong,https://www.baseball-reference.com/register/player.fcgi?id=hong--001yi-
Ho Jin Jung,https://www.baseball-reference.com/register/player.fcgi?id=jeong-000ho-
Dae-ho Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--000dae
Sang-hyeon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---023san
Yeong-il Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---002yeo
Ji-hwan Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---002ji-
Yeong-ju Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---001yeo
Jae-seong Mun,https://www.baseball-reference.com/register/player.fcgi?id=mun---000jae
Gwang-ho Na,https://www.baseball-reference.com/register/player.fcgi?id=na----000gwa
Jeong-hun Pae,https://www.baseball-reference.com/register/player.fcgi?id=pae---000jeo
Eun-jin Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---000eun
Seok-won Ham,https://www.baseball-reference.com/register/player.fcgi?id=ham---000seo
Myeong-yun Han,https://www.baseball-reference.com/register/player.fcgi?id=han---000mye
Sin-chang Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--000sin
Sang-hyeon Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---000san
Dong Soo Shin,https://www.baseball-reference.com/register/player.fcgi?id=shin--002don
Scott Baker,https://www.baseball-reference.com/register/player.fcgi?id=baker-001sco
Seung-u Chou,https://www.baseball-reference.com/register/player.fcgi?id=chou--001seu
Hun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000hun
Hyung Suk Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---014hye
Sun-cheol Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---004sun
Yeong-soo Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--001yeo
Sung Hyun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---034seo
Seung-Hwan Ko,https://www.baseball-reference.com/register/player.fcgi?id=ko----001seu
Han-seong Ku,https://www.baseball-reference.com/register/player.fcgi?id=ku----000han
Bong-u Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000bon
Sang-ho Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---005san
Seong-yeol Na,https://www.baseball-reference.com/register/player.fcgi?id=na----000seo
Hyeon-yeong Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---001hye
Chul Woo Park,https://www.baseball-reference.com/register/player.fcgi?id=pak---004che
Seok-gwon Yun,https://www.baseball-reference.com/register/player.fcgi?id=yun---000seo
Seok-hyi Chang,https://www.baseball-reference.com/register/player.fcgi?id=chang-000seo
Pyeong-ho Choo,https://www.baseball-reference.com/register/player.fcgi?id=choo--000pye
Cheol-min Chou,https://www.baseball-reference.com/register/player.fcgi?id=chou--000che
Bong-young Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---003bon
Byeong-jo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---003bye
Dong-uk Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---010don
Geon-yeol Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---005geo
Chul-woong Park,https://www.baseball-reference.com/register/player.fcgi?id=park--000chu
Jin-seong Chang,https://www.baseball-reference.com/register/player.fcgi?id=chang-000jin
Sun-jae Chang,https://www.baseball-reference.com/register/player.fcgi?id=chang-000sun
Dae-heon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000dae
Jae-seong Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---017jae
Jeong-yun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---009jeo
Seong-han Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---011seo
Yong-seon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---011yon
Eun-seung Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000eun
Gang-don Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---002gan
Sang-jin No,https://www.baseball-reference.com/register/player.fcgi?id=no----000san
Jung-seok Oh,https://www.baseball-reference.com/register/player.fcgi?id=oh----001jun
Myeong-seong An,https://www.baseball-reference.com/register/player.fcgi?id=an----001mye
Hwa-seon Chi,https://www.baseball-reference.com/register/player.fcgi?id=chi---001hwa
In-seon Chou,https://www.baseball-reference.com/register/player.fcgi?id=chou--000in-
Deuk-in Ha,https://www.baseball-reference.com/register/player.fcgi?id=ha----002deu
Byeong-cheol Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000bye
Dong-hyeon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---004don
Hyeong-nam Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---006hye
Sang-guk Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---011san
Seong-tae Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---020seo
Ui-sik Kong,https://www.baseball-reference.com/register/player.fcgi?id=kong--000ui-
Gi-beom Kye,https://www.baseball-reference.com/register/player.fcgi?id=kye---000gi-
Deuk-soo Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000deu
Gyeong-ho Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---002gye
Jong-u No,https://www.baseball-reference.com/register/player.fcgi?id=no----000jon
Seong-jin Paek,https://www.baseball-reference.com/register/player.fcgi?id=paek--000seo
Sang-yun Shin,https://www.baseball-reference.com/register/player.fcgi?id=shin--000san
Deok-gyu Yun,https://www.baseball-reference.com/register/player.fcgi?id=yun---000deo
Dong-cheol Cha,https://www.baseball-reference.com/register/player.fcgi?id=cha---000don
Hyeong-hyeon Chou,https://www.baseball-reference.com/register/player.fcgi?id=chou--000hye
Jong Hwa Jun,https://www.baseball-reference.com/register/player.fcgi?id=jun---001jon
Geon-u Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---001geo
Chan Yub Roh,https://www.baseball-reference.com/register/player.fcgi?id=no----000cha
Chang-soo Shin,https://www.baseball-reference.com/register/player.fcgi?id=shin--000cha
In-ho Song,https://www.baseball-reference.com/register/player.fcgi?id=song--000in-
In-soo Yun,https://www.baseball-reference.com/register/player.fcgi?id=yun---000in-
Seung-ik Chang,https://www.baseball-reference.com/register/player.fcgi?id=chang-000seu
Bong-seok Jun,https://www.baseball-reference.com/register/player.fcgi?id=jun---000bon
Sang-hyeon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---014san
Sang-beon Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---015san
Hyeong-seok Lim,https://www.baseball-reference.com/register/player.fcgi?id=lim---000hye
Bu-seong Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---000bu-
Hak Kil Yoon,https://www.baseball-reference.com/register/player.fcgi?id=yun---000hak
Gil-nam Hong,https://www.baseball-reference.com/register/player.fcgi?id=hong--000gil
Il-gwon Hwang,https://www.baseball-reference.com/register/player.fcgi?id=hwang-000il-
Hyeong-seok Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--001hye
Do-gyun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000do-
Do-hyeong Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---001do-
Hwan-jo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000hwa
Bo-hyeong Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---001bo-
Jeong Hoon Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---008jeo
Sang-yeong So,https://www.baseball-reference.com/register/player.fcgi?id=so----001san
Dae-su Byeon,https://www.baseball-reference.com/register/player.fcgi?id=byeon-000dae
Jeong-sun Chang,https://www.baseball-reference.com/register/player.fcgi?id=chang-002jeo
Han-rim Chou,https://www.baseball-reference.com/register/player.fcgi?id=chou--001han
Hyeong-seok Jang,https://www.baseball-reference.com/register/player.fcgi?id=jang--001hye
Hyi-seong Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000hyi
Man Soo Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---002man
Geun-yeong Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---000geu
Se-jun An,https://www.baseball-reference.com/register/player.fcgi?id=an----000se-
Sang-bong Chin,https://www.baseball-reference.com/register/player.fcgi?id=chin--000san
Dai Hwa Han,https://www.baseball-reference.com/register/player.fcgi?id=han---000dae
Gi-cheol Han,https://www.baseball-reference.com/register/player.fcgi?id=han---001gi-
Ik-hyi Han,https://www.baseball-reference.com/register/player.fcgi?id=han---000ik-
Jong-pil Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--000jon
Hyeong-ju Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---018hye
Jin-cheol Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000jin
Mi-ho Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000mi-
Min-guk Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---006min
Seok-gi Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---021seo
Seung-nam Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---003seu
Gyeong-tae Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---006gye
Jong Doo Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---009jon
Jong-soo Lim,https://www.baseball-reference.com/register/player.fcgi?id=lim---000jon
Ji-hwan Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---001ji-
No-jun Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---001no-
Seong-jin Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---001seo
Gyeong-ha Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---001gye
Byeong-hun Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---002bye
Min-ho Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---002min
Yong-hun Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---003yon
Byeong-ho Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---000bye
Seung-jin Wu,https://www.baseball-reference.com/register/player.fcgi?id=wu----000seu
Hoe-yeol Yang,https://www.baseball-reference.com/register/player.fcgi?id=yang--000hoe
Jong-soo Aum,https://www.baseball-reference.com/register/player.fcgi?id=aum---000jon
Dae-yeon Hwang,https://www.baseball-reference.com/register/player.fcgi?id=hwang-000dae
Bong-soo Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--001bon
Ju-seong Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---006ju-
Yeong-jin Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---003yeo
Eun-jin Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---001eun
Ji-sang Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---000ji-
Dong-gi Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---011don
Meong-man Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000meo
Byeong-chan Kwak,https://www.baseball-reference.com/register/player.fcgi?id=kwak--000bye
Jong Ho Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---010jon
Seong-ju Lim,https://www.baseball-reference.com/register/player.fcgi?id=lim---002seo
Yeong-cheol Son,https://www.baseball-reference.com/register/player.fcgi?id=son---000yeo
Yun-gi Yang,https://www.baseball-reference.com/register/player.fcgi?id=yang--000yun
Gyu-ha Chou,https://www.baseball-reference.com/register/player.fcgi?id=chou--000gyu
Sam-heum Jeong,https://www.baseball-reference.com/register/player.fcgi?id=jeong-000sam
Jun-gi Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--000jun
Do-wan Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---002do-
Jeong-han Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---001jeo
Jung-hoon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---009jun
Ki-duk Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---003ki-
Ki-jin Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---004ki-
Tae-min Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---009tae
Ho-gyun Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000ho-
U-soo Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000u-s
Eun-u Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---000eun
Yeong-jun Han,https://www.baseball-reference.com/register/player.fcgi?id=han---000yeo
Hak-soo Jeong,https://www.baseball-reference.com/register/player.fcgi?id=jeong-000hak
Min Ho Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---011min
Ok-il Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000ok-
Seon-il Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---025seo
Tae-hyeong Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---008tae
Young-bok Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---004you
Jae-gwang Kwon,https://www.baseball-reference.com/register/player.fcgi?id=kwon--000jae
Yeong-jin Kwon,https://www.baseball-reference.com/register/player.fcgi?id=kwon--003yeo
Jae-seop Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---004jae
Dong-bae Yun,https://www.baseball-reference.com/register/player.fcgi?id=yun---000don
Yong-hee Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--002yon
Jae-ho Hong,https://www.baseball-reference.com/register/player.fcgi?id=hong--001jae
Yeong-soo Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--000yeo
Jeon-jin Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000jeo
Won-seong Ma,https://www.baseball-reference.com/register/player.fcgi?id=ma----000won
Cheol-sun Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---003che
Seok-an Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---000seo
Seok-yeong Seo,https://www.baseball-reference.com/register/player.fcgi?id=seo---000seo
Joon-hong Yeo,https://www.baseball-reference.com/register/player.fcgi?id=yeo---000joo
Gi-soo Yun,https://www.baseball-reference.com/register/player.fcgi?id=yun---001gi-
Sang-uk Cha,https://www.baseball-reference.com/register/player.fcgi?id=cha---000san
Han-gyeong Chou,https://www.baseball-reference.com/register/player.fcgi?id=chou--000han
Gwang-cheon Hong,https://www.baseball-reference.com/register/player.fcgi?id=hong--000gwa
Ki Woong Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--000gi-
Heon-soo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000heo
Kyung-ho Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---002kyu
Jung-hwa Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---008jun
Tae-il Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---005tae
Chae-yeong Lim,https://www.baseball-reference.com/register/player.fcgi?id=lim---002cha
Seon-il Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---003seo
Seong-pil Shin,https://www.baseball-reference.com/register/player.fcgi?id=shin--000seo
Jeong-min Chin,https://www.baseball-reference.com/register/player.fcgi?id=chin--000jeo
Hyo-seop Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--000hyo
Hong-gyu Kil,https://www.baseball-reference.com/register/player.fcgi?id=kil---000hon
Jeong-soo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---007jeo
Seong Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---006seo
Gun-ok Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000gun
Jin-hyi Oh,https://www.baseball-reference.com/register/player.fcgi?id=oh----000jin
Soo-cheol Sok,https://www.baseball-reference.com/register/player.fcgi?id=sok---000soo
Tae-il Song,https://www.baseball-reference.com/register/player.fcgi?id=song--000tae
Myeong-seon Yu,https://www.baseball-reference.com/register/player.fcgi?id=yu----000mye
Jae-ho Yun,https://www.baseball-reference.com/register/player.fcgi?id=yun---001jae
Seong-ryong Jeong,https://www.baseball-reference.com/register/player.fcgi?id=jeong-006seo
Seong-cheol Jun,https://www.baseball-reference.com/register/player.fcgi?id=jun---000seo
Dae-seong Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--001dae
Sang-hun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---013san
Seong Han Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---031seo
Tae-dong Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---002tae
Hyi-soo Mun,https://www.baseball-reference.com/register/player.fcgi?id=mun---001hyi
Sang-gyu Nam,https://www.baseball-reference.com/register/player.fcgi?id=nam---000san
Gi-taek Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---002gi-
Dong Yol Sun,https://www.baseball-reference.com/register/player.fcgi?id=sun---001don
Jin-u Yu,https://www.baseball-reference.com/register/player.fcgi?id=yu----000jin
Jeong-pil Chin,https://www.baseball-reference.com/register/player.fcgi?id=chin--001jeo
Ui-seong Jeong,https://www.baseball-reference.com/register/player.fcgi?id=jeong-001ui-
Jeong-gil Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--001jeo
Il-hun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---003il-
Il-hyeok Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---007il-
Wong-geun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---004won
Guk-seong Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000guk
Sang-u Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---009san
Yeong-jik Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---010yeo
Dong-u Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---009don
Ung Na,https://www.baseball-reference.com/register/player.fcgi?id=na----000ung
Hyi-ju Oh,https://www.baseball-reference.com/register/player.fcgi?id=oh----000hyi
Hyo-in Seo,https://www.baseball-reference.com/register/player.fcgi?id=seo---000hyo
Chan Yun,https://www.baseball-reference.com/register/player.fcgi?id=yun---000cha
Seong-ok Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---004seo
Kyung-hwan Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---003kyu
Seong-beom Ko,https://www.baseball-reference.com/register/player.fcgi?id=ko----000seo
Gi-bok Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---000gi-
Jong-seong Yang,https://www.baseball-reference.com/register/player.fcgi?id=yang--001jon
Ho-yeon Chang,https://www.baseball-reference.com/register/player.fcgi?id=chang-001ho-
Jong-seong Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---013jon
Yeong-cheol Na,https://www.baseball-reference.com/register/player.fcgi?id=na----000yeo
Jae-yong Song,https://www.baseball-reference.com/register/player.fcgi?id=song--002jae
Myeong-cheol Song,https://www.baseball-reference.com/register/player.fcgi?id=song--000mye
Sung Gap Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---027seo
Yong Gook Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---006yon
San-gil Park,https://www.baseball-reference.com/register/player.fcgi?id=park--008san
Jeong-min Seo,https://www.baseball-reference.com/register/player.fcgi?id=seo---003jeo
Myeong-jin To,https://www.baseball-reference.com/register/player.fcgi?id=to----000mye
Won-geun Won,https://www.baseball-reference.com/register/player.fcgi?id=won---000won
