name_eng_x,url,name_new,name_kor,name_eng_y
Ravelo Manzanillo,https://www.baseball-reference.com/register/player.fcgi?id=manzan001rav,ravelo manzanillo,만자니오,Ravelo Manzanillo
Gerónimo Berroa,https://www.baseball-reference.com/register/player.fcgi?id=berroa001ger,geronimo berroa,베로아,Geronimo Berroa
Chris Hatcher,https://www.baseball-reference.com/register/player.fcgi?id=hatche001chr,chris hatcher,해처,Chris Hatcher
Fernando Hernández,https://www.baseball-reference.com/register/player.fcgi?id=hernan001fer,fernando hernandez,에르난데스,Fernando Hernandez
José Herrera,https://www.baseball-reference.com/register/player.fcgi?id=herrer009jos,jose herrera,에레라,Jose Herrera
Won-uk Jeong,https://www.baseball-reference.com/register/player.fcgi?id=jeong-003won,won uk jeong,정원욱,Won-Uk Jung
Dae-il Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---004dae,dae il lee,이대일,Dae-Il Lee
Bong-chun Lim,https://www.baseball-reference.com/register/player.fcgi?id=lim---000bon,bong chun lim,임봉춘,Bong-Chun Lim
Sang-min Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---002san,sang min park,박상민,Sang-Min Park
Won-ju Shin,https://www.baseball-reference.com/register/player.fcgi?id=shin--000won,won ju shin,신원주,Won-Ju Shin
Chun-dong Ha,https://www.baseball-reference.com/register/player.fcgi?id=ha----000chu,chun dong ha,하춘동,Chun-Dong Ha
Jun-ho Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---002jun,jun ho lee,이준호,Jun-Ho Lee
Bong-soo Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---000bon,bong soo park,박봉수,Bong-Soo Park
Bronswell Patrick,https://www.baseball-reference.com/register/player.fcgi?id=patric001bro,bronswell patrick,패트릭,Bronswell Patrick
José Fernández,https://www.baseball-reference.com/register/player.fcgi?id=fernan004jos,jose fernandez,페르난데스,José Miguel Fernández
José Fernández,https://www.baseball-reference.com/register/player.fcgi?id=fernan004jos,jose fernandez,페르난데스,Jose Fernandez
Gye Won Park,https://www.baseball-reference.com/register/player.fcgi?id=pak---001gye,gye won park,박계원,Gye-Won Park
Johnny Ruffin,https://www.baseball-reference.com/register/player.fcgi?id=ruffin001joh,johnny ruffin,러핀,Johnny Ruffin
Yong Mo Yang,https://www.baseball-reference.com/register/player.fcgi?id=yang--000yon,yong mo yang,양용모,Yong-Mo Yang
Shayne Bennett,https://www.baseball-reference.com/register/player.fcgi?id=bennet001sha,shayne bennett,베넷,Shayne Bennett
Hoon Jae Choi,https://www.baseball-reference.com/register/player.fcgi?id=chou--000hun,hoon jae choi,최훈재,Hoon-Jae Choi
Mike Farmer,https://www.baseball-reference.com/register/player.fcgi?id=farmer001mic,mike farmer,파머,Mike Farmer
Hyung Do Jeon,https://www.baseball-reference.com/register/player.fcgi?id=jun---000hye,hyung do jeon,전형도,Hyung-Do Jeon
Troy Neel,https://www.baseball-reference.com/register/player.fcgi?id=neel--001tro,troy neel,니일,Troy Lee Neel
Se-Hak Oh,https://www.baseball-reference.com/register/player.fcgi?id=o-----000se-,se hak oh,오세학,Se-Hak Oh
Carlos Chavez,https://www.baseball-reference.com/register/player.fcgi?id=chavez001car,carlos chavez,차베스,Carlos Chavez
Jin-sam Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---002jin,jin sam kim,김진삼,Jin-Sam Kim
Yeong-jin Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---004yeo,yeong jin kim,김영진,Yeong-Jin Kim
Sang Kun Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---018san,sang kun lee,이상군,Sang-Kun Lee
Brandon Leese,https://www.baseball-reference.com/register/player.fcgi?id=leese-001bra,brandon leese,리스,Brandon Leese
José Núñez,https://www.baseball-reference.com/register/player.fcgi?id=nunez-001jos,jose nunez,누네스,José Núñez
Yu-seok Song,https://www.baseball-reference.com/register/player.fcgi?id=song--000yu-,yu seok song,송유석,Yu-Seok Song
Brian Warren,https://www.baseball-reference.com/register/player.fcgi?id=warren001bri,brian warren,워렌,Brian Warren
Darrin Winston,https://www.baseball-reference.com/register/player.fcgi?id=winsto001dar,darrin winston,윈스턴,Darrin Winston
Óscar Henríquez,https://www.baseball-reference.com/register/player.fcgi?id=henriq001osc,oscar henriquez,엔리케스,Óscar Eduardo Henríquez
Min Koo Hong,https://www.baseball-reference.com/register/player.fcgi?id=hong--000min,min koo hong,홍민구,Min-Koo Hong
Hyun Taek Jung,https://www.baseball-reference.com/register/player.fcgi?id=jeong-001hye,hyun taek jeong,정현택,Hyun-Taek Jung
In Ho Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---003in-,in ho kim,김인호,In-Ho Kim
Geun-yong Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---001geu,geun yong lee,이근용,Geun-Yong Lee
Kerry Taylor,https://www.baseball-reference.com/register/player.fcgi?id=taylor002ker,kerry taylor,테일러,Kerry Thomas Taylor
Tae-won Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--000tae,tae won kang,강태원,Tae-Won Kang
Ho-seong Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---004ho-,ho seong lee,이호성,Ho-Seong Lee
Denny Harriger,https://www.baseball-reference.com/register/player.fcgi?id=harrig001den,denny harriger,해리거,Denny Harriger
Sang-Tae Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---021san,sang tae kim,김상태,Sang-Tae Kim
Doug Linton,https://www.baseball-reference.com/register/player.fcgi?id=linton001dou,doug linton,린튼,Doug Linton
Efrain Valdez,https://www.baseball-reference.com/register/player.fcgi?id=valdez001efr,efrain valdez,발데스,Efrain Valdez
Jong-il Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---002jon,jong il park,박종일,Jong-Il Park
Julian Yan,https://www.baseball-reference.com/register/player.fcgi?id=yan---001jul,julian yan,얀,Julian Yan
Carlos Baerga,https://www.baseball-reference.com/register/player.fcgi?id=baerga001car,carlos baerga,바에르가,Carlos Baerga
Sang-soo Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---000san,sang soo cho,조상수,Sang-Soo Cho
Balvino Gálvez,https://www.baseball-reference.com/register/player.fcgi?id=galvez001bal,balvino galvez,갈베스,Balvino Galvez
Min-ho Ku,https://www.baseball-reference.com/register/player.fcgi?id=ku----000min,min ho ku,구민호,Min-Ho Ku
Sung-Soo Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---006sun,sung soo lee,이성수,Sung-Soo Lee
Salomón Torres,https://www.baseball-reference.com/register/player.fcgi?id=torres001sal,salomon torres,토레스,Salomon Torres
Yong-dae Chang,https://www.baseball-reference.com/register/player.fcgi?id=chang-000yon,yong dae jang,장용대,Yong-Dae Jang
Kyung Ki Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---009gye,kyung ki kim,김경기,Kyung-Ki Kim
Sang-geun Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---004san,sang geun park,박상근,Sang-Geun Park
Jayson Bass,https://www.baseball-reference.com/register/player.fcgi?id=bass--001jay,jayson bass,배스,Jayson Andrew Bass
Hong-jun Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---000hon,hong jun cho,조홍준,Hong-Jun Cho
Woo-Seok Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---001woo,woo seok lee,이우석,Woo-Seok Lee
Ha-Jin Jeon,https://www.baseball-reference.com/register/player.fcgi?id=jeon--000ha-,ha jin jeon,전하진,Ha-Jin Jeon
Chang-seon Oh,https://www.baseball-reference.com/register/player.fcgi?id=oh----001cha,chang seon oh,오창선,Chang-Seon Oh
Kyu Taek Oh,https://www.baseball-reference.com/register/player.fcgi?id=oh----000gyu,kyu taek oh,오규택,Kyu-Taek Oh
Darryl Brinkley,https://www.baseball-reference.com/register/player.fcgi?id=brinkl001dar,darryl brinkley,브링클리,Darryl Maurice Brinkley
Jong Jin Seol,https://www.baseball-reference.com/register/player.fcgi?id=sol---000jon,jong jin seol,설종진,Jong-Jin Seol
Eddie Williams,https://www.baseball-reference.com/register/player.fcgi?id=willia005edw,eddie williams,윌리엄스,Eddie Williams
Sang-ho Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---012san,sang ho kim,김상호,Sang-Ho Kim
Sun Jin Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---026seo,sun jin kim,김선진,Sun-Jin Kim
Yong-soo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---012yon,yong soo kim,김용수,Yong-Soo Kim
Jim Tatum,https://www.baseball-reference.com/register/player.fcgi?id=tatum-002jam,jim tatum,테이텀,Jim Tatum
Soo-hyeok Lim,https://www.baseball-reference.com/register/player.fcgi?id=lim---000soo,soo hyeok lim,임수혁,Soo-Hyeok Im
Chang-won Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---002cha,chang won park,박창원,Chang-Won Park
Derrick White,https://www.baseball-reference.com/register/player.fcgi?id=white-002der,derrick white,화이트,Derrick White
Ted Wood,https://www.baseball-reference.com/register/player.fcgi?id=wood--001edw,ted wood,우드,Ted Wood
Moon-Sik Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---000moo,moon sik cho,조문식,Moon-Sik Cho
Julio Franco,https://www.baseball-reference.com/register/player.fcgi?id=franco001jul,julio franco,프랑코,Julio Franco
Hak-soo Lim,https://www.baseball-reference.com/register/player.fcgi?id=lim---000hak,hak soo lim,임학수,Hak-Soo Im
Won-bae Jeong,https://www.baseball-reference.com/register/player.fcgi?id=jeong-001won,won bae jeong,정원배,Won-Bae Jung
Chung-min Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000chu,chung min kim,김충민,Chung-Min Kim
Jong-heon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---009jon,jong heon kim,김종헌,Jong-Heon Kim
Sang-ho Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000san,sang ho kim,김상호,Sang-Ho Kim
Sung Rae Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---037seo,sung rae kim,김성래,Sung-Rae Kim
Min-ho Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---001min,min ho lee,이민호,Min-Ho Lee
Hensley Meulens,https://www.baseball-reference.com/register/player.fcgi?id=meulen001hen,hensley meulens,뮬렌,Hensley Meulens
Jin-seok Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---001jin,jin seok park,박진석,Jin-Seok Park
Jae Yong Park,https://www.baseball-reference.com/register/player.fcgi?id=pak---003jae,jae yong park,박재용,Jae-Yong Park
Harvey Pulliam,https://www.baseball-reference.com/register/player.fcgi?id=pullia001har,harvey pulliam,풀리엄,Harvey Pulliam
Edgar Cáceres,https://www.baseball-reference.com/register/player.fcgi?id=cacere001edg,edgar caceres,캐세레스,Edgar Caceres
Gil-yong Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--000gil,gil yong kang,강길용,Gil-Yong Kang
Jae-man Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---010jae,jae man lee,이재만,Jae-Man Lee
In Soo Baek,https://www.baseball-reference.com/register/player.fcgi?id=paek--002in-,in soo baek,백인수,In-Soo Baek
Ki-Joong Ryu,https://www.baseball-reference.com/register/player.fcgi?id=ryu---000ki-,ki joong ryu,류기중,Ki-Joong Ryu
Tracy Sanders,https://www.baseball-reference.com/register/player.fcgi?id=sander001tra,tracy sanders,샌더스,Tracy Jerome Sanders
Chang-sik Lim,https://www.baseball-reference.com/register/player.fcgi?id=lim---006cha,chang sik lim,임창식,Chang-Sik Lim
Ju-sang Oh,https://www.baseball-reference.com/register/player.fcgi?id=oh----000ju-,ju sang oh,오주상,Ju-Sang Oh
Sung Ki Park,https://www.baseball-reference.com/register/player.fcgi?id=pak---004seo,sung ki park,박성기,Sung-Ki Park
Brent Bowers,https://www.baseball-reference.com/register/player.fcgi?id=bowers001bre,brent bowers,바워스,Brent Raymond Bowers
George Canale,https://www.baseball-reference.com/register/player.fcgi?id=canale001geo,george canale,카날리,George Anthony Canale
Ik-jae Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000ik-,ik jae kim,김익재,Ik-Jae Kim
Jeong-hun Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---003jeo,jeong hun lee,이정훈,Jeong-Hun Lee
Eddie Pearson,https://www.baseball-reference.com/register/player.fcgi?id=pearso001edd,eddie pearson,피어슨,Eddie Lavorn Pearson
Junior Félix,https://www.baseball-reference.com/register/player.fcgi?id=felix-001jun,junior felix,펠릭스,Junior Felix
No-sik Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---000no-,no sik park,박노식,No-Sik Park
In-seok Jeong,https://www.baseball-reference.com/register/player.fcgi?id=jeong-001in-,in seok jeong,정인석,In-Seok Jung
Dong-il Son,https://www.baseball-reference.com/register/player.fcgi?id=son---000don,dong il son,손동일,Dong-Il Son
Billy Hall,https://www.baseball-reference.com/register/player.fcgi?id=hall--004wil,billy hall,홀,Billy Hall
Yu-jin Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---004yu-,yu jin kim,김유진,Yu-Jin Kim
Yeon-soo Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---006yeo,yeon soo lee,이연수,Yeon-Soo Lee
Chung-won Oh,https://www.baseball-reference.com/register/player.fcgi?id=oh----002chu,chung won oh,오충원,Chung-Won Oh
Gyeong-ho Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---000gye,gyeong ho park,박경호,Gyeong-Ho Park
Jake Viano,https://www.baseball-reference.com/register/player.fcgi?id=viano-001jac,jake viano,비아노,Jake Viano
Hyung Bae Yun,https://www.baseball-reference.com/register/player.fcgi?id=yun---004hye,hyung bae yoon,윤형배,Hyung-Bae Yoon
Shawn Hare,https://www.baseball-reference.com/register/player.fcgi?id=hare--001sha,shawn hare,헤어,Shawn Robert Hare
Sang-jin Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---005san,sang jin kim,김상진,Sang-Jin Kim
Sang-jin Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---005san,sang jin kim,김상진,Sang-Jin Kim
Jae-beol Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---001jae,jae beol park,박재벌,Jae-Beol Park
Soo-hwan Pang,https://www.baseball-reference.com/register/player.fcgi?id=pang--000soo,soo hwan pang,방수환,Soo-Hwan Bang
Joel Chimelis,https://www.baseball-reference.com/register/player.fcgi?id=chimel001joe,joel chimelis,치멜리스,Joel Chimelis
Ki Chang Jung,https://www.baseball-reference.com/register/player.fcgi?id=jeong-000gi-,ki chang jeong,정기창,Ki-Chang Jung
Min-tae Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---012min,min tae kim,김민태,Min-Tae Kim
Jong Woon Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---013jon,jong woon lee,이종운,Jong-Woon Lee
Jin-soo Shin,https://www.baseball-reference.com/register/player.fcgi?id=shin--002jin,jin soo shin,신진수,Jin-Soo Shin
Scott Coolbaugh,https://www.baseball-reference.com/register/player.fcgi?id=coolba001sco,scott coolbaugh,쿨바,Scott Robert Coolbaugh
In-ho Jeong,https://www.baseball-reference.com/register/player.fcgi?id=jeong-000in-,in ho jeong,정인호,In-Ho Jung
Ho-Bong Ko,https://www.baseball-reference.com/register/player.fcgi?id=ko----000ho-,ho bong ko,고호봉,Ho-Bong Ko
Tae-won Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---018tae,tae won kim,김태원,Tae-Won Kim
Jun-yong Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---004jun,jun yong lee,이준용,Jun-Yong Lee
Jun Tae Park,https://www.baseball-reference.com/register/player.fcgi?id=pak---000jun,jun tae park,박준태,Jun-Tae Park
Doug Brady,https://www.baseball-reference.com/register/player.fcgi?id=brady-001ste,doug brady,브래디,Doug Brady
Ho Jin Jung,https://www.baseball-reference.com/register/player.fcgi?id=jeong-000ho-,ho jin jeong,정호진,Ho-Jin Jung
Dae-ho Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--000dae,dae ho kang,강대호,Dae-Ho Kang
Sang-hyeon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---023san,sang hyeon kim,김상현,Sang-Hyeon Kim
Ji-hwan Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---002ji-,ji hwan lee,이지환,Ji-Hwan Lee
Eun-jin Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---000eun,eun jin cho,조은진,Eun-Jin Cho
Seok-won Ham,https://www.baseball-reference.com/register/player.fcgi?id=ham---000seo,seok won ham,함석원,Seok-Won Ham
Dong Soo Shin,https://www.baseball-reference.com/register/player.fcgi?id=shin--002don,dong soo shin,신동수,Dong-Soo Shin
Sung Hyun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---034seo,sung hyun kim,김성현,Sung-Hyun Kim
Sung Hyun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---034seo,sung hyun kim,김성현,Sung-hyun Kim
Seung-Hwan Ko,https://www.baseball-reference.com/register/player.fcgi?id=ko----001seu,seung hwan ko,고승환,Seung-Hwan Ko
Sang-ho Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---005san,sang ho lee,이상호,Sang-Ho Lee
Chul Woo Park,https://www.baseball-reference.com/register/player.fcgi?id=pak---004che,chul woo park,박철우,Chul-Woo Park
Pyeong-ho Choo,https://www.baseball-reference.com/register/player.fcgi?id=choo--000pye,pyeong ho choo,추평호,Pyeong-Ho Choo
Bong-young Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---003bon,bong young kim,김봉영,Bong-Young Kim
Geon-yeol Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---005geo,geon yeol lee,이건열,Geon-Yeol Lee
Chul-woong Park,https://www.baseball-reference.com/register/player.fcgi?id=park--000chu,chul woong park,박철웅,Chul-Woong Park
Dae-heon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000dae,dae heon kim,김대헌,Dae-Heon Kim
Jae-seong Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---017jae,jae seong kim,김재성,Jae-Seong Kim
Seong-han Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---011seo,seong han kim,김성한,Seong-han Kim
Yong-seon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---011yon,yong seon kim,김용선,Yong-Seon Kim
Eun-seung Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000eun,eun seung lee,이은승,Eun-Seung Lee
Deuk-in Ha,https://www.baseball-reference.com/register/player.fcgi?id=ha----002deu,deuk in ha,하득인,Deuk-In Ha
Sang-guk Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---011san,sang guk kim,김상국,Sang-Guk Kim
Seong-tae Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---020seo,seong tae kim,김성태,Seong-Tae Kim
Gi-beom Kye,https://www.baseball-reference.com/register/player.fcgi?id=kye---000gi-,gi beom kye,계기범,Gi-Beom Kye
Deuk-soo Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000deu,deuk soo lee,이득수,Deuk-Soo Lee
Jong Hwa Jun,https://www.baseball-reference.com/register/player.fcgi?id=jun---001jon,jong hwa jeon,전종화,Jong-Hwa Jeon
Chang-soo Shin,https://www.baseball-reference.com/register/player.fcgi?id=shin--000cha,chang soo shin,신창수,Chang-Soo Shin
In-ho Song,https://www.baseball-reference.com/register/player.fcgi?id=song--000in-,in ho song,송인호,In-Ho Song
In-soo Yun,https://www.baseball-reference.com/register/player.fcgi?id=yun---000in-,in soo yoon,윤인수,In-Soo Yoon
Seung-ik Chang,https://www.baseball-reference.com/register/player.fcgi?id=chang-000seu,seung ik jang,장승익,Seung-Ik Jang
Bong-seok Jun,https://www.baseball-reference.com/register/player.fcgi?id=jun---000bon,bong seok jeon,전봉석,Bong-Seok Jeon
Sang-hyeon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---014san,sang hyeon kim,김상현,Sang-Hyeon Kim
Sang-beon Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---015san,sang beon lee,이상번,Sang-Beon Lee
Bu-seong Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---000bu-,bu seong park,박부성,Bu-Seong Park
Gil-nam Hong,https://www.baseball-reference.com/register/player.fcgi?id=hong--000gil,gil nam hong,홍길남,Gil-Nam Hong
Hwan-jo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000hwa,hwan jo kim,김환조,Hwan-Jo Kim
Man Soo Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---002man,man soo lee,이만수,Man-Soo Lee
Se-jun An,https://www.baseball-reference.com/register/player.fcgi?id=an----000se-,se jun ahn,안세준,Se-Jun An
Jong-pil Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--000jon,jong pil kang,강종필,Jong-Pil Kang
Mi-ho Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000mi-,mi ho kim,김미호,Mi-Ho Kim
Min-guk Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---006min,min guk kim,김민국,Min-Guk Kim
Seung-nam Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---003seu,seung nam kim,김승남,Seung-Nam Kim
Jong Doo Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---009jon,jong doo lee,이종두,Jong-Doo Lee
Jong-soo Lim,https://www.baseball-reference.com/register/player.fcgi?id=lim---000jon,jong soo lim,임종수,Jong-Soo Lim
Ji-hwan Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---001ji-,ji hwan park,박지환,Ji-hwan Park
Ji-hwan Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---001ji-,ji hwan park,박지환,Ji-Hwan Park
No-jun Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---001no-,no jun park,박노준,No-Jun Park
Min-ho Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---002min,min ho lee,이민호,Min-Ho Lee
Dae-yeon Hwang,https://www.baseball-reference.com/register/player.fcgi?id=hwang-000dae,dae yeon hwang,황대연,Dae-Yeon Hwang
Bong-soo Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--001bon,bong soo kang,강봉수,Bong-Soo Kang
Yeong-jin Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---003yeo,yeong jin kim,김영진,Yeong-Jin Kim
Eun-jin Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---001eun,eun jin park,박은진,Eun-Jin Park
Ji-sang Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---000ji-,ji sang park,박지상,Ji-Sang Park
Jong Ho Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---010jon,jong ho lee,이종호,Jong-Ho Lee
Sam-heum Jeong,https://www.baseball-reference.com/register/player.fcgi?id=jeong-000sam,sam heum jeong,정삼흠,Sam-Heum Jung
Jung-hoon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---009jun,jung hoon kim,김정훈,Jung-Hoon Kim
Ki-duk Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---003ki-,ki duk kim,김기덕,Ki-Duk Kim
Tae-min Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---009tae,tae min kim,김태민,Tae-Min Kim
Hak-soo Jeong,https://www.baseball-reference.com/register/player.fcgi?id=jeong-000hak,hak soo jeong,정학수,Hak-Soo Jung
Min Ho Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---011min,min ho kim,김민호,Min-Ho Kim
Ok-il Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000ok-,ok il kim,김옥일,Ok-Il Kim
Tae-hyeong Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---008tae,tae hyeong kim,김태형,Tae-Hyeong Kim
Young-bok Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---004you,young bok kim,김영복,Young-Bok Kim
Dong-bae Yun,https://www.baseball-reference.com/register/player.fcgi?id=yun---000don,dong bae yoon,윤동배,Dong-Bae Yoon
Yong-hee Choi,https://www.baseball-reference.com/register/player.fcgi?id=choi--002yon,yong hee choi,최용희,Yong-Hee Choi
Jae-ho Hong,https://www.baseball-reference.com/register/player.fcgi?id=hong--001jae,jae ho hong,홍재호,Jae-Ho Hong
Jeon-jin Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000jeo,jeon jin lee,이전진,Jeon-Jin Lee
Won-seong Ma,https://www.baseball-reference.com/register/player.fcgi?id=ma----000won,won seong ma,마원성,Won-Seong Ma
Cheol-sun Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---003che,cheol sun park,박철순,Cheol-Sun Park
Seok-an Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---000seo,seok an park,박석안,Seok-An Park
Ki Woong Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--000gi-,ki woong kang,강기웅,Ki-Woong Kang
Heon-soo Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000heo,heon soo kim,김헌수,Heon-Soo Kim
Kyung-ho Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---002kyu,kyung ho kim,김경호,Kyung-Ho Kim
Tae-il Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---005tae,tae il lee,이태일,Tae-Il Lee
Tae-il Song,https://www.baseball-reference.com/register/player.fcgi?id=song--000tae,tae il song,송태일,Tae-Il Song
Jae-ho Yun,https://www.baseball-reference.com/register/player.fcgi?id=yun---001jae,jae ho yoon,윤재호,Jae-Ho Yun
Sang-hun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---013san,sang hun kim,김상훈,Sang-Hun Kim
Seong Han Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---031seo,seong han kim,김성한,Seong-han Kim
Tae-dong Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---002tae,tae dong kim,김태동,Tae-Dong Kim
Gi-taek Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---002gi-,gi taek park,박기택,Gi-Taek Park
Ui-seong Jeong,https://www.baseball-reference.com/register/player.fcgi?id=jeong-001ui-,ui seong jeong,정의성,Ui-Seong Jung
Hyo-in Seo,https://www.baseball-reference.com/register/player.fcgi?id=seo---000hyo,hyo in seo,서효인,Hyo-In Seo
Chan Yun,https://www.baseball-reference.com/register/player.fcgi?id=yun---000cha,chan yoon,윤찬,Chan Yoon
Kyung-hwan Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---003kyu,kyung hwan kim,김경환,Kyung-Hwan Kim
Ho-yeon Chang,https://www.baseball-reference.com/register/player.fcgi?id=chang-001ho-,ho yeon jang,장호연,Ho-Yeon Jang
Jae-yong Song,https://www.baseball-reference.com/register/player.fcgi?id=song--002jae,jae yong song,송재용,Jae-Yong Song
Sung Gap Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---027seo,sung gap kim,김성갑,Sung-Gap Kim
Yong Gook Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---006yon,yong gook kim,김용국,Yong-Gook Kim
Sam Young Huh,https://www.baseball-reference.com/register/player.fcgi?id=heo---000sam,sam young huh,허삼영,Sam-Young Huh
Jong-cheol Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---000jon,jong cheol park,박종철,Jong-Cheol Park
Chae-geun Chang,https://www.baseball-reference.com/register/player.fcgi?id=chang-000cha,chae geun jang,장채근,Chae-Geun Jang
Sang-do Ha,https://www.baseball-reference.com/register/player.fcgi?id=ha----000san,sang do ha,하상도,Sang-Do Ha
Yong Jang,https://www.baseball-reference.com/register/player.fcgi?id=jang--000yon,yong jang,장용,Yong Jang
Hak-won Jeong,https://www.baseball-reference.com/register/player.fcgi?id=jeong-002hak,hak won jeong,정학원,Hak-Won Jung
Kyung Sik Shin,https://www.baseball-reference.com/register/player.fcgi?id=shin--002gye,kyung sik shin,신경식,Kyung-Sik Shin
