name_eng_x,url,name_new,name_kor,name_eng_y
,,sang hyeok noh,노상혁,Sang-Hyuk Noh
Sang-Hyeon Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---011san,sang hyeon lee,,
Sang-hyeon Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---010san,sang hyeon lee,,
Sang-hyeon Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---000san,sang hyeon park,,
,,sang hyun bae,배상현,Sang-Hyun Bae
,,sang il han,한상일,Sang-Il Han
,,sang il park,박상일,Sang-Il Park
,,sang jun chae,채상준,Sang-Jun Chae
,,sang jun lee,이상준,Sang-jun Lee
,,sang jun park,박상준,Sang-Jun Park
,,sang kyo jeong,정상교,Sang-Kyo Jeong
,,sang pin yoo,유상빈,Hsiang-Pin Liu
,,sang rok kim,김상록,Sang-Rok Kim
Sang Ryul Chun,https://www.baseball-reference.com/register/player.fcgi?id=jeon--000san,sang ryul cheon,,
Sang-uk Cha,https://www.baseball-reference.com/register/player.fcgi?id=cha---000san,sang uk cha,,
Sang-uk Oh,https://www.baseball-reference.com/register/player.fcgi?id=oh----001san,sang uk oh,,
,,sang ung cheon,천상웅,Sang-Ung Cheon
Sang-wan Choo,https://www.baseball-reference.com/register/player.fcgi?id=choo--000san,sang wan choo,,
,,sang wan chu,추상완,Sang-Wahn Chu
,,sang won yoon,윤상원,Sang-won Yoon
,,sang wook cha,차상욱,Sang-Wook Cha
,,sang wook oh,오상욱,Sang-Wook Oh
,,sang yeol lee,이상열,Sang-Yeol Lee
,,sang yeol park,박상열,Sang-Yeol Park
,,sang yeon lee,이상연,Sang-Yeon Lee
,,sang yeop oh,오상엽,Sang-Yeop Oh
,,sang yoon lee,이상윤,Sang-Yoon Lee
Sang Youl Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---014san,sang youl lee,,
Sang Youl Park,https://www.baseball-reference.com/register/player.fcgi?id=pak---006san,sang youl park,,
Sang-yun Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---020san,sang yun lee,,
,,sangr yul  jeon,전상렬,Sangr-Yul  Jeon
,,scott christopher proctor,프록터,Scott Christopher Proctor
Scott Coolbaugh,https://www.baseball-reference.com/register/player.fcgi?id=coolba001sco,scott coolbaugh,,
Scott Copeland,https://www.baseball-reference.com/register/player.fcgi?id=copela001sco,scott copeland,,
Scott Diamond,https://www.baseball-reference.com/register/player.fcgi?id=diamon001sco,scott diamond,,
,,scott logan verrett,베렛,Scott Logan Verrett
,,scott michael diamond,다이아몬드,Scott Michael Diamond
Scott Proctor,https://www.baseball-reference.com/register/player.fcgi?id=procto001sco,scott proctor,,
,,scott reast copeland,코프랜드,Scott Reast Copeland
,,scott robert coolbaugh,쿨바,Scott Robert Coolbaugh
,,scott t. van slyke,반슬라이크,Scott T. Van Slyke
Scott Van Slyke,https://www.baseball-reference.com/register/player.fcgi?id=vansly001sco,scott van slyke,,
,,se eop lim,임세업,Se-Eop Lim
,,se hoon yoon,윤세훈,Se-Hoon Yoon
,,se hun oh,오세훈,Se-Hun OH
,,se hyeok park,박세혁,Se-Hyuk Park
,,se jik park,박세직,Se-Jik Park
,,se jong bae,배세종,Se-Jong Bae
,,se min oh,오세민,Se-Min Oh
,,se wan hong,홍세완,Se-Wahn Hong
,,se won na,나세원,Se-Won Na
Se Wong Park,https://www.baseball-reference.com/register/player.fcgi?id=park--000sew,se wong park,,
,,se woong baek,백세웅,Se-woong Baek
,,sean daniel o'sullivan,오설리반,Sean Daniel O'Sullivan
Sean Henn,https://www.baseball-reference.com/register/player.fcgi?id=henn--001sea,sean henn,,
,,sean michael henn,션헨,Sean Michael Henn
Sean Nolin,https://www.baseball-reference.com/register/player.fcgi?id=nolin-001sea,sean nolin,,
Sean O'Sullivan,https://www.baseball-reference.com/register/player.fcgi?id=osulli001sea,sean o'sullivan,,
,,sean patrick nolin,놀린,Sean Patrick Nolin
Sei Hyok Park,https://www.baseball-reference.com/register/player.fcgi?id=park--000sae,sei hyok park,,
,,seo gu han,한서구,Seo-Gu Han
,,seo jin kim,김서진,Seo-Jin Kim
,,seo jun park,박세준,Seo-Jun Park
,,seo jun park,박서준,Seo-Jun Park
Seo Owan Hong,https://www.baseball-reference.com/register/player.fcgi?id=hong--000se-,seo owan hong,,
,,seog hwan yoon,윤석환,Seog-Hwan Yun
Seog-gi No,https://www.baseball-reference.com/register/player.fcgi?id=no----000seo,seog ki noh,,
,,seog kyu lee,이석규,Seog-Kyu Lee
Seok-gwon Yun,https://www.baseball-reference.com/register/player.fcgi?id=yun---000seo,seok gwon yoon,,
,,seok hee jang,장석희,Seok-Hee Jang
,,seok hoon kim,김석훈,Seok-Hoon Kim
Seok-hwan Yun,https://www.baseball-reference.com/register/player.fcgi?id=yun---004seo,seok hwan yoon,,
,,seok hyeon kang,강석현,Seok-hyeon Kang
Seok-hyi Chang,https://www.baseball-reference.com/register/player.fcgi?id=chang-000seo,seok hyi jang,,
,,seok hyun han,한석현,Seok-Hyun Han
,,seok jae lee,이석재,Seok-Jae Lee
,,seok je lee,이석제,Seok-Je Lee
,,seok jin noh,노석진,Seok-jin Noh
,,seok jong moon,문석종,Seok-jong Moon
,,seok ki noh,노석기,Seok-Gi Noh
,,seok ki shin,신석기,Seok-Gi Shin
,,seok kwon yoon,윤석권,Seok-Kwon Yoon
Seok-gyu Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---004seo,seok kyu lee,,
,,seok min yoon,윤석민,Seok-Min Yoon
,,seon dong kim,김선동,Seon-dong Kim
Seon-du Jeong,https://www.baseball-reference.com/register/player.fcgi?id=jeong-004seo,seon du jeong,,
Seon-hun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---024seo,seon hun kim,,
,,seon ki baek,백선기,Seon-Ki Baek
Seon-ung Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---006seo,seon ung lee,,
,,seon woo lee,이선우,Seon-Woo Lee
Seong Bhin Park,https://www.baseball-reference.com/register/player.fcgi?id=park--005seo,seong bhin park,,
,,seong bin sohn,손성빈,Seong-Bin Son
,,seong bin yoon,윤성빈,Seong-Bin Yoon
,,seong bo yoon,윤성보,Seong-bo Yun
Seong-cheol Jun,https://www.baseball-reference.com/register/player.fcgi?id=jun---000seo,seong cheol jeon,,
Seong-cheol Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---007seo,seong cheol kim,,
Seong-cheol Shin,https://www.baseball-reference.com/register/player.fcgi?id=shin--001seo,seong cheol shin,,
Seong-geon Choo,https://www.baseball-reference.com/register/player.fcgi?id=choo--000seo,seong geon choo,,
,,seong gil yoon,윤성길,Seong-Gil Yoon
Seong-gwan Hwang,https://www.baseball-reference.com/register/player.fcgi?id=hwang-002seo,seong gwan hwang,,
Seong-gwan Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---029seo,seong gwan kim,,
Seong-gyun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---010seo,seong gyun kim,,
,,seong hak lim,임성학,Seong-Hak Lim
,,seong heun hong,홍성흔,Seong-Heun Hong
,,seong hoon lee,이성훈,Seong-Hoon Lee
,,seong hun cho,조성훈,Seong-Hun Cho
Seong-hun Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---005seo,seong hun park,,
,,seong hun song,송성훈,Seong-Hun Song
Seong-hun Yun,https://www.baseball-reference.com/register/player.fcgi?id=yun---005seo,seong hun yoon,,
,,seong hwan park,박성환,Seong-Hwan Park
,,seong hyeon cho,조성현,Jo Sung-Hyeon
Seong-hyeon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---015seo,seong hyeon kim,,
Seong-hyeon Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---006seo,seong hyeon park,,
Seong-hyun Son,https://www.baseball-reference.com/register/player.fcgi?id=son---000seo,seong hyun sohn,,
Seong-jae Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---036seo,seong jae kim,,
,,seong jae yang,양성제,Seong-Jae Yang
Seong-je Yang,https://www.baseball-reference.com/register/player.fcgi?id=yang--000seo,seong je yang,,
,,seong joo lee,이성주,Seong-Ju Lee
,,seong joo maeng,맹성주,Seong-ju Maeng
Seong-jun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---017seo,seong jun kim,,
Seong-jun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---016seo,seong jun kim,,
,,seong jun lim,임성준,Seong-Jun Im
,,seong jun park,박성준,Seong-Jun Park
,,seong jun park,박성준,Seong-jun Park
,,seong jun won,원성준,Seong-jun Won
Seong-Kap Hong,https://www.baseball-reference.com/register/player.fcgi?id=hong--002seo,seong kap hong,,
,,seong kon kim,김승권,Seong-Kon Kim
Seong-gyu Chi,https://www.baseball-reference.com/register/player.fcgi?id=chi---001seo,seong kyu ji,,
,,seong kyun kim,김성균,Seong-kyun Kim
Seong-min Chi,https://www.baseball-reference.com/register/player.fcgi?id=ji----000seo,seong min ji,,
,,seong min ko,고성민,Seong-Min Ko
,,seong min lee,이성민,Seong-Min Lee
,,seong min park,박성민,Seong-Min Park
,,seong mu ahn,안성무,Seong-Mu Ahn
Seong Pin Yoon,https://www.baseball-reference.com/register/player.fcgi?id=yoon--001seo,seong pin yoon,,
,,seong won lee,이성원,Seong-Won Lee
,,seong woo cho,조성우,Seong-u Jo
,,seong woo choo,추승우,Seong-Woo Choo
Seong Woo Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--004seo,seong woo kang,,
,,seong woo ko,고성우,Seong-Woo Ko
,,seong woo min,민성우,Seong-Woo Min
,,seong woong hwang,황성웅,Hwang Sung-woong
,,seong yong moon,문성용,Seong-Yong Moon
Seoung Bin Son,https://www.baseball-reference.com/register/player.fcgi?id=son---001seo,seoung bin sohn,,
Seoung Jae Park,https://www.baseball-reference.com/register/player.fcgi?id=park--004seo,seoung jae park,,
,,seth adam greisinger,그레이싱어,Seth Adam Greisinger
Seth Etherton,https://www.baseball-reference.com/register/player.fcgi?id=ethert001set,seth etherton,,
Seth Greisinger,https://www.baseball-reference.com/register/player.fcgi?id=greisi001set,seth greisinger,,
,,seth michael etherton,에서튼,Seth Michael Etherton
,,seung bin joo,주승빈,Seung-Bin Joo
,,seung cheol yeo,여승철,Yeo Seung-cheol
,,seung eon lee,이승언,Seung-eon Lee
Seung-geon Baek,https://www.baseball-reference.com/register/player.fcgi?id=baek--000seu,seung geon baek,,
Seung-Gwon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---001seu,seung gwon kim,,
,,seung hee lee,이승희,Seung-Hee Lee
,,seung hoi kim,김승회,Seung-Hoi Kim
,,seung hoo kim,김승후,Seung-Hoo Kim
,,seung hoon choi,최승훈,Seung-hoon Choi
,,seung hoon kang,강승훈,Seung-Hoon Kang
,,seung hoon lee,이승훈,Seung-Hoon Lee
,,seung hoon park,박승훈,Park Seunghoon
Seung-Hwa Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---005seu,seung hwa lee,,
,,seung hwan oh,오승환,Seung-Hwan Oh
Seung Hye Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---002seu,seung hye kim,,
,,seung hyeon lee,이승현,Seung-hyeon Lee
,,seung hyeon noh,노승현,Seung-Hyeon Noh
,,seung hyeon shin,신승현,Seung-Hyeon Shin
Seung-hyi Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---014seu,seung hyi lee,,
Seung Hyoun Sin,https://www.baseball-reference.com/register/player.fcgi?id=sin---000seu,seung hyoun shin,,
,,seung hyun sohn,손승현,Seung-Hyun Son
,,seung jin moon,문승진,Seung-jin Moon
,,seung joo choi,최승주,Seung-Ju Choi
,,seung jun kim,김승준,Seung-Jun Kim
,,seung jun song,송승준,Seung-Jun Song
,,seung keon baek,백승건,Seung-Keon Baek
,,seung ki min,민승기,Seung-Gi Min
,,seung lak sohn,손승락,Seung-Lak Son
,,seung min choo,추승민,Seung-Min Choo
,,seung min ji,지승민,Seung-Min Ji
Seung-rak Son,https://www.baseball-reference.com/register/player.fcgi?id=son---000seu,seung rak sohn,,
,,seung ryong yoo,유승룡,Seung-ryong Yoo
Seung Song,https://www.baseball-reference.com/register/player.fcgi?id=song--001seu,seung song,,
,,seung taek oh,오승택,Seung-Taek Oh
Seung-Uk No,https://www.baseball-reference.com/register/player.fcgi?id=no----000seu,seung uk noh,,
,,seung wan ko,고승완,Seung-wan Ko
,,seung wan park,박승완,Seung-Wahn Park
,,seung won hong,홍승원,Seung-Won Hong
,,seung won woo,우승원,Seung-Won Woo
Seung Woo Choo,https://www.baseball-reference.com/register/player.fcgi?id=chu---001seu,seung woo choo,,
,,seung woo jeon,전승우,Seung-woo Jeon
,,seung woo park,박승우,Seung-Woo Park
,,seung wook noh,노승욱,Seung-Wook Noh
,,seung yeol yoon,윤승열,Seung-Yeol Yoon
,,seung yeon han,한승연,Seung-Yeon Han
Seung-Yeop Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---011seu,seung yeop lee,,
,,seung yeop na,나승엽,Seung-Yeop Na
Seung Yeup Na,https://www.baseball-reference.com/register/player.fcgi?id=na----001seu,seung yeup na,,
,,seung yoon oh,오승윤,Seung-Yoon Oh
,,seungchul yang,양승철,Seungchul Yang
Seunghwan Oh,https://www.baseball-reference.com/register/player.fcgi?id=oh----000seu,seunghwan oh,,
Shane Bowers,https://www.baseball-reference.com/register/player.fcgi?id=bowers001sha,shane bowers,,
,,shane demond youman,유먼,Shane Demond Youman
,,shane patrick bowers,바워스,Shane patrick Bowers
Shane Youman,https://www.baseball-reference.com/register/player.fcgi?id=youman001sha,shane youman,,
Shawn Hare,https://www.baseball-reference.com/register/player.fcgi?id=hare--001sha,shawn hare,,
,,shawn robert hare,헤어,Shawn Robert Hare
,,shin ho lim,임신호,Shin--ho Lim
,,shin hoe kim,김신회,Shin-Hoe Kim
Shin-jee Park,https://www.baseball-reference.com/register/player.fcgi?id=park--000shi,shin jee park,,
,,shin ji park,박신지,Shin-Ji Park
Shingo Takatsu,https://www.baseball-reference.com/register/player.fcgi?id=takats001shi,shingo takatsu,,
Shinya Okamoto,https://www.baseball-reference.com/register/player.fcgi?id=okamot001shi,shinya okamoto,,
,,shiotani kazuhiko,시오타니,Shiotani Kazuhiko
,,si ha jang,장시하,Si-Ha Jang
,,si heon seong,성시헌,Si-Heon Seong
,,si hyeok choi,최시혁,Si-Hyuk Choi
,,si hyeon jang,장시현,Si-Hyeon Jang
,,si on kim,김시온,Si-On Kim
,,si on park,박시온,Park Sion
,,si wan kim,김시완,Si-Wahn Kim
,,si won lee,이시원,Si-Won Lee
,,si woo kim,김시우,Si-Woo Kim
,,si yeong byeon,변시영,Si-Yeong Byun
,,si yun park,박시윤,Si-Yun Park
,,sil kim,김실,Sil Kim
So-Gyeong So,https://www.baseball-reference.com/register/player.fcgi?id=so----000so-,so gyeong so,,
,,so joon park,박소준,So-Joon Park
,,so kyung so,소소경,So-Kyung So
Sócrates Brito,https://www.baseball-reference.com/register/player.fcgi?id=brito-001soc,socrates brito,,
,,socrates orel brito,소크라테스,Sócrates Orel Brito
,,son ho won,손호원,Son Ho Won
,,song chan lee,이송찬,Song-Chan Lee
Soo-gwan Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---000soo,soo gwan kim,,
,,soo gwang noh,노수광,Soo-Gwang Noh
,,soo ho choi,최수호,Soo-Ho Choi
Soo-hyi Pae,https://www.baseball-reference.com/register/player.fcgi?id=pae---000soo,soo hyi bae,,
,,soo hyun park,박수현,Soo-Hyun Park
,,soo kwan kim,김수관,Soo-Kwan Kim
Soo Kwang Ro,https://www.baseball-reference.com/register/player.fcgi?id=no----000soo,soo kwang noh,,
Soo-Sung Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--000soo,soo sung kang,,
Soo-Yeon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---003soo,soo yeon kim,,
,,soon chul lee,이순철,Soon-Chul Lee
,,soon myung jeong,정순명,Soon-Myung Jung
Soung Hun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---008sun,soung hun kim,,
Stoney Briggs,https://www.baseball-reference.com/register/player.fcgi?id=briggs003wil,stoney briggs,,
,,su bin choi,최수빈,Su-bin Choi
,,su bin kong,공수빈,Su-Bin Gong
,,su hui bae,배수희,Su-Hui Bae
,,su in kim,김수인,Su-In Kim
,,su yeoun kim,김수연,Su-Yeoun Kim
,,su yong park,박수용,Su-Yong Park
,,su yun kim,김수윤,Su-Yun Kim
,,suck jin lim,임석진,Suck-Jin Lim
Suk Hyun Han,https://www.baseball-reference.com/register/player.fcgi?id=han---000suk,suk hyun han,,
Suk Jin Im,https://www.baseball-reference.com/register/player.fcgi?id=lim---004seo,suk jin lim,,
,,suk oh,오석,Suk OH
Sun-cheol Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---004sun,sun cheol lee,,
,,sun doo jeong,정선두,Sun-Doo Jung
Sun-Gwon Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---000sun,sun gwon cho,,
,,sun hoon kim,김선훈,Sun-Hoon Kim
,,sun kwon cho,조순권,Sun-Kwon Cho
Sun-myeong Jeong,https://www.baseball-reference.com/register/player.fcgi?id=jeong-001sun,sun myeong jeong,,
,,sun myung cho,조선명,Sun-Myung Cho
,,sun woong lee,이선웅,Sun-Woong Lee
,,sung beom na,나성범,Sung-Beom Na
,,sung bok lee,이성복,Sung-Bok Lee
Sung Bum Na,https://www.baseball-reference.com/register/player.fcgi?id=na----000sun,sung bum na,,
Sung-cheol Chung,https://www.baseball-reference.com/register/player.fcgi?id=jeong-000sun,sung cheol jeong,,
,,sung chul jeon,전성철,Sung-Chul Jeon
,,sung chul jeong,정성철,Sung-Chul Jung
,,sung chul kim,김성철,Sung-Chul Kim
,,sung chul shin,신성철,Sung-chul Shin
,,sung gab hong,홍성갑,Sung-Gab Hong
,,sung geon chu,추성건,Sung-Geon Chu
Sung-Goo Han,https://www.baseball-reference.com/register/player.fcgi?id=han---000sun,sung goo han,,
,,sung gu han,한성구,Sung-Gu Han
,,sung han kim,김성한,Sung-Han Kim
Sung Heon Hong,https://www.baseball-reference.com/register/player.fcgi?id=hong--000seo,sung heon hong,,
Sung Ho No,https://www.baseball-reference.com/register/player.fcgi?id=no----000sun,sung ho noh,,
,,sung ho shin,신성호,Sung-Ho Shin
,,sung hoon jeong,정성훈,Sung-Hoon Jung
,,sung hoon kim,김성훈,Sung-Hoon Kim
,,sung hoon yoon,윤성훈,Sung-Hoon Yoon
Sung Hun Cho,https://www.baseball-reference.com/register/player.fcgi?id=cho---004sun,sung hun cho,,
,,sung hyun park,박성현,Sung-Hyun Park
,,sung hyup kim,김성협,Sung-Hyup Kim
,,sung jae park,박성재,Sung-Jae Park
,,sung jin ha,하성진,Sung-Jin Ha
Sung Jin Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---011sun,sung jin kim,,
Sung-Joon Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---006sun,sung joon kim,,
Sung-joon Park,https://www.baseball-reference.com/register/player.fcgi?id=park--002sun,sung joon park,,
,,sung jun kim,김성준,Sung-Jun Kim
,,sung jun kwon,권성준,Sung-Jun Kwon
Sung Jun Won,https://www.baseball-reference.com/register/player.fcgi?id=won---000sun,sung jun won,,
Sung Ki Jung,https://www.baseball-reference.com/register/player.fcgi?id=jung--001sun,sung ki jeong,,
,,sung kwan hwang,황성관,Sung-Kwan Hwang
,,sung kwan kim,김성관,Sung-Kwan Kim
,,sung kyeung kim,김성경,SUNG-KYEUNG KIM
,,sung kyu ji,지성규,Sung-Kyu Ji
,,sung kyun kim,김성균,Sung-Kyun Kim
,,sung min jeong,정성민,Sung-Min Jeong
,,sung min kim,김성민,Sung-Min Kim
,,sung min oh,오성민,Sung-Min Oh
,,sung moon song,송성문,Sung-Moon Song
Sung Mou An,https://www.baseball-reference.com/register/player.fcgi?id=an----001sun,sung mou ahn,,
Sung Mun Song,https://www.baseball-reference.com/register/player.fcgi?id=song--000sun,sung mun song,,
,,sung pil ahn,안성필,Sung-Pil An
Sung Tae Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---019seo,sung tae kim,,
,,sung taek kim,김성택,Sung-Taek Kim
,,sung woo park,박성우,Sung-Woo Park
,,sung woong park,박성웅,Sung-Woong Park
,,sung yeol lee,이성열,Sung-Yeol Lee
Sung Yul Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---003seo,sung yul lee,,
,,tae gu kim,김태구,Tae-Gu Kim
Tae-gun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---003tae,tae gun kim,,
,,tae gyeom lee,이태겸,Tae-Gyeom Lee
Tae Gyeong Kang,https://www.baseball-reference.com/register/player.fcgi?id=kang--002tae,tae gyeong kang,,
Tae-gyun Han,https://www.baseball-reference.com/register/player.fcgi?id=han---000tae,tae gyun han,,
,,tae heon kim,김태현,Tae-Heon Kim
,,tae ho eom,엄태호,Eom Tae-ho
,,tae ho kim,김태호,Tae-ho Kim
,,tae ho yoon,윤태호,Tae-Ho Yoon
Tae-hyon Chung,https://www.baseball-reference.com/register/player.fcgi?id=chong-000tae,tae hyon jeong,,
Tae Hyoung Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---028tae,tae hyoung kim,,
Tae Hyoung Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---014tae,tae hyoung kim,,
Tae Hyun Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---031tae,tae hyun kim,,
,,tae hyung kim,김태형,Tae-Hyung Kim
,,tae jin cho,조태진,Tae-Jin Cho
,,tae joon jeon,전태준,Tae-Joon Jeon
,,tae joong shin,신태중,Tae-Joong Shin
Tae-jun Shin,https://www.baseball-reference.com/register/player.fcgi?id=shin--000tae,tae jun shin,,
,,tae kun kim,김태군,Tae-Kun Kim
,,tae kyeong eom,엄태경,Eom Tae-Kyoung
,,tae kyu lee,이태규,Tae-Gyu Lee
,,tae kyun han,한태균,Tae-Kyun Han
,,tae kyung ahn,안태경,Tae-Kyung An
,,tae kyung kang,강태경,Tae-Kyung Kang
Tae Lyong Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---015tae,tae lyong kim,,
Tae O Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---027tae,tae o kim,,
,,tae oh kim,김태오,Tae-Oh Kim
,,tae oh lee,이태오,Tae-Oh Lee
,,tae ryong kim,김태룡,Tae-Ryong Kim
,,tae sun oh,오태선,Tae-Sun Oh
,,tae sung choi,최태성,Tae-sung Choi
Tae-ung Pak,https://www.baseball-reference.com/register/player.fcgi?id=pak---001tae,tae ung park,,
,,tae wan kang,강태완,Tae-wan Kang
,,tae wan park,박태완,Tae-wan Park
,,tae won park,박태원,Park Tae-Won
,,tae woon kim,김태윤,Tae-Woon Kim
,,tae woong park,박태웅,Tae-Woong Park
Tae Yean Kim,https://www.baseball-reference.com/register/player.fcgi?id=kim---026tae,tae yean kim,,
,,tae yeon kim,김태연,Tae-Yeon Kim
,,tae yeon lee,이태연,Tae-Yeon Lee
,,tae yeoung kim,김태영,Tae-Yeoung Kim
,,tae yoon lim,임태윤,Tae-Yoon Lim
Tae Youn Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---010tae,tae youn lee,,
,,tae yun kim,김태윤,Tae-yun Kim
,,taek hyeong kwon,권택형,Taek-hyeong Kwon
,,taek woo kim,김택우,Taek-Woo Kim
,,tai gon kil,길태곤,Tai-Gon Gil
,,takatsu shingo,다카쓰,Takatsu Shingo
,,tanner paul tully,태너,Tanner Paul Tully
Tanner Tully,https://www.baseball-reference.com/register/player.fcgi?id=tully-000tan,tanner tully,,
,,taylor browning widener,와이드너,Taylor Browning Widener
,,taylor davis motter,모터,Taylor Davis Motter
Taylor Motter,https://www.baseball-reference.com/register/player.fcgi?id=motter000tay,taylor motter,,
Taylor Widener,https://www.baseball-reference.com/register/player.fcgi?id=widene000tay,taylor widener,,
,,thad g. weber,웨버,Thad G. Weber
Thad Weber,https://www.baseball-reference.com/register/player.fcgi?id=weber-001tha,thad weber,,
,,thomas edward pannone,파노니,Thomas Edward Pannone Jr
Thomas Pannone,https://www.baseball-reference.com/register/player.fcgi?id=pannon000tho,thomas pannone,,
,,thomas quinlan,퀸란,Thomas Quinlan
,,thomas richard joseph,조셉,Thomas Richard Joseph
Tilson Brito,https://www.baseball-reference.com/register/player.fcgi?id=brito-001til,tilson brito,,
,,tilson manuel brito jimenez,브리또,Tilson Manuel Brito Jiménez
Tim Adleman,https://www.baseball-reference.com/register/player.fcgi?id=adlema001tim,tim adleman,,
,,timothy edward butler,버틀러,Timothy Edward Butler
,,timothy max adleman,아델만,Timothy Max Adleman
Tom Quinlan,https://www.baseball-reference.com/register/player.fcgi?id=quinla002tho,tom quinlan,,
Tommy Joseph,https://www.baseball-reference.com/register/player.fcgi?id=joseph001tho,tommy joseph,,
Tong Keon Yeo,https://www.baseball-reference.com/register/player.fcgi?id=yeo---000ton,tong keon yeo,,
,,tracy jerome sanders,샌더스,Tracy Jerome Sanders
Tracy Sanders,https://www.baseball-reference.com/register/player.fcgi?id=sander001tra,tracy sanders,,
Travis Blackley,https://www.baseball-reference.com/register/player.fcgi?id=blackl001tra,travis blackley,,
,,travis jarrod blackley,트레비스,Travis Jarrod Blackley
,,troy lee neel,니일,Troy Lee Neel
Troy Neel,https://www.baseball-reference.com/register/player.fcgi?id=neel--001tro,troy neel,,
Ty Woods,https://www.baseball-reference.com/register/player.fcgi?id=woods-001tyr,ty woods,,
,,tyler artolo saladino,살라디노,Tyler Artolo Saladino
,,tyler austin eppler,애플러,Tyler Austin Eppler
Tyler Eppler,https://www.baseball-reference.com/register/player.fcgi?id=eppler000tyl,tyler eppler,,
Tyler Saladino,https://www.baseball-reference.com/register/player.fcgi?id=saladi001tyl,tyler saladino,,
,,tyrone woods,우즈,Tyrone Woods
Ui Jeon,https://www.baseball-reference.com/register/player.fcgi?id=jeon--000ui-,ui jeon,,
Ui-ji Yang,https://www.baseball-reference.com/register/player.fcgi?id=yang--000ui-,ui ji yang,,
,,ui joon seong,성의준,Ui-joon Seong
,,ui jun hwang,황의준,Ui-Jun Hwang
,,ui san jeon,전의산,Ui-San Jeon
,,ui seo moon,문의서,Ui-Seo Moon
Ui-sik Kong,https://www.baseball-reference.com/register/player.fcgi?id=kong--000ui-,ui sik kong,,
Un Ho,https://www.baseball-reference.com/register/player.fcgi?id=ho----000un-,un heo,,
,,un ho jang,장운호,Un-ho Jang
Un Hyun Noh,https://www.baseball-reference.com/register/player.fcgi?id=noh---000unh,un hyun noh,,
Ung Na,https://www.baseball-reference.com/register/player.fcgi?id=na----000ung,ung na,,
,,victor jose reyes,레이예스,Víctor José Reyes
Víctor Reyes,https://www.baseball-reference.com/register/player.fcgi?id=reyes-002vic,victor reyes,,
,,vincent antonio rottino,로티노,Vincent Antonio Rottino
Vinny Rottino,https://www.baseball-reference.com/register/player.fcgi?id=rottin001vin,vinny rottino,,
Walker Lockett,https://www.baseball-reference.com/register/player.fcgi?id=locket000and,walker lockett,,
Wang-gwon Seo,https://www.baseball-reference.com/register/player.fcgi?id=seo---000wan,wang gwon seo,,
,,wang jung baek,백왕중,Wang-jung Baek
Wang-Gi Lee,https://www.baseball-reference.com/register/player.fcgi?id=lee---000wan,wang ki lee,,
,,wang kwon seo,서왕권,Wang-Kwon Seo
,,warwick anthony saupold,서폴드,Warwick Anthony Saupold
Warwick Saupold,https://www.baseball-reference.com/register/player.fcgi?id=saupol000war,warwick saupold,,
Whoi Yul Jeong,https://www.baseball-reference.com/register/player.fcgi?id=jeong-001hoe,whoi yul jeong,,
Wil Crowe,https://www.baseball-reference.com/register/player.fcgi?id=crowe-000wil,wil crowe,,
Will Craig,https://www.baseball-reference.com/register/player.fcgi?id=craig-003wil,will craig,,
